gwgroupid,year,countries_gwid,onset_id,countryname,territorial_c,intensity_level,active_dyads,active_dyads_change,ongoing_any,ongoing_lowint,ongoing_highint,onset_lowint,onset_lowint5,onset_lowint_terr,onset_lowint_govt,onset_highint,escalation,peaceyrs_lowint,peaceyrs_highint,waryrs,waryrs_lowint,waryrs_highint,int_level_lag,int_level1_lag,int_level2_lag,prev_conf_recipient,warhist_onset5,OSV_Gov_Est,Target_Gov,ActorId_Gov,OSV_Gov_Total,ActorId_Gov_n,OSV_Reb_Est,Target_Reb,ActorId_Reb,OSV_Reb_Total,ActorId_Reb_n,Target_agEGIP,OSV_agEGIP,family_warhist,family_peaceyears,downgraded2,downgraded5,downgraded_excl2,downgraded_excl5,status_excl,status_discrim,statusname,groupsize,family_incidence_flag,family_incidence_terr_flag,family_incidence_gov_flag,incidence_flag,incidence_eth_flag,ln_gdppc_l,ln_pop_l,OSV_Gov_relat,OSV_Reb_relat,OSV_Gov_onset,Target_Gov_onset,Target_Gov_l1,Target_Gov_l2,Target_Gov_l5,Target_Reb_l1,Target_Reb_l2,Target_Reb_l5,OSV_Gov_l1,OSV_Gov_l2,OSV_Gov_l5,OSV_agEGIP_l1,OSV_agEGIP_l2,OSV_agEGIP_l5,Target_agEGIP_l1,Target_agEGIP_l2,Target_agEGIP_l5,cincidence_flag_l,cincidence_eth_flag_l,warhist_pre89,yrs_excl,yrs_excl_all,yrs_excl_cum,ever_excl,yrs_disc,yrs_disc_all,yrs_disc_cum,ever_disc,yrs_excl_onset,yrs_excl_all_onset,yrs_excl_cum_onset,ever_excl_onset,yrs_disc_onset,yrs_disc_all_onset,yrs_disc_cum_onset,ever_disc_onset,downgraded2_onset,downgraded5_onset,downgraded_excl2_onset,downgraded_excl5_onset,status_excl_onset,status_disc_onset,PKO,PTS_S_l,v2x_polyarchy_l,v2x_libdem_l,v2x_partipdem_l,groupname,family_warhist2,fam_warhist_dummy,fam_warhist2_dummy,warhist_onset5_dummy,targ_history,fam_warhist2_OSV_dummy,warhist_onset5_OSV_dummy,l_yrs_excl_all,l_yrs_disc_all,l_yrs_excl_cum,l_yrs_disc_cum,l_yrs_excl,l_yrs_disc,pys_low2,pys_low3,wys_low2,wys_low3,wys_high2,wys_high3,Target_Gov_l1pr,Target_Gov_l1unpr,risktaking
70007000,1997,700,70007000_1,Afghanistan,0.0,2,1,0.0,1,0,1,,,0.0,0.0,1.0,1.0,0,51,8,8,0,1.0,1.0,0.0,0,0,200,0,700.0,323.0,1.0,0,0,,0,,0,0,1,0,1.0,1.0,0.0,1.0,1.0,1.0,DISCRIMINATED,0.109999999,1,0,1,1,1,6.59017741418069,9.94669070983678,0.619195046439629,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,38.0,38.0,1.0,1.0,34.0,34.0,1.0,0.0,0.0,33.0,1.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,0.085,0.029,0.025,Hazara,0,1,0,0,0,0,0,3.66356164612965,3.55534806148941,3.66356164612965,3.55534806148941,1.79175946922805,0.693147180559945,0,0,64,512,0,0,0.0,0.0,0.12076
70007000,1998,700,70007000_1,Afghanistan,0.0,2,1,0.0,1,0,1,,,0.0,0.0,,,0,0,9,0,1,2.0,0.0,1.0,0,0,3129,1,700.0,5801.0,1.0,0,0,,0,,0,0,1,0,1.0,1.0,0.0,0.0,1.0,1.0,DISCRIMINATED,0.109999999,1,0,1,1,1,6.61828494187113,10.004779804018,0.53938976038614,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,39.0,39.0,1.0,2.0,35.0,35.0,1.0,0.0,0.0,33.0,1.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,0.077,0.031,0.015,Hazara,0,1,0,0,1,0,0,3.68887945411394,3.58351893845611,3.68887945411394,3.58351893845611,1.94591014905531,1.09861228866811,0,0,0,0,1,1,0.0,0.0,0.12076
70007000,1999,700,70007000_1,Afghanistan,0.0,2,1,0.0,1,0,1,,,0.0,0.0,,,0,0,10,0,2,2.0,0.0,1.0,0,0,400,1,700.0,436.0,1.0,0,0,,0,,0,0,1,0,0.0,1.0,0.0,0.0,1.0,1.0,DISCRIMINATED,0.109999999,1,0,1,1,1,6.64563698426161,9.96899435473825,0.917431192660551,0.0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,3129.0,3329.0,3329.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,40.0,40.0,1.0,3.0,36.0,36.0,1.0,0.0,0.0,33.0,1.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,0.077,0.031,0.015,Hazara,0,1,0,0,1,0,0,3.71357206670431,3.61091791264422,3.71357206670431,3.61091791264422,2.07944154167984,1.38629436111989,0,0,0,0,4,8,0.0,1.0,0.12076
70007000,2000,700,70007000_1,Afghanistan,0.0,2,1,0.0,1,0,1,,,0.0,0.0,,,0,0,11,0,3,2.0,0.0,1.0,0,0,29,1,700.0,152.0,1.0,0,0,,0,,0,0,1,0,0.0,1.0,0.0,0.0,1.0,1.0,DISCRIMINATED,0.109999999,1,0,1,1,1,6.6722607676089,9.99529159301117,0.190789473684211,0.0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,400.0,3529.0,3729.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,41.0,41.0,1.0,4.0,37.0,37.0,1.0,0.0,0.0,33.0,1.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,0.077,0.031,0.015,Hazara,0,1,0,0,1,0,0,3.73766961828337,3.63758615972639,3.73766961828337,3.63758615972639,2.19722457733622,1.6094379124341,0,0,0,0,9,27,0.0,1.0,0.12076
70007000,2001,700,70007000_1,Afghanistan,0.0,2,1,0.0,1,0,1,,,0.0,0.0,,,0,0,12,0,4,2.0,0.0,1.0,0,0,265,1,700.0,298.0,1.0,0,0,,0,,0,0,1,0,0.0,1.0,0.0,0.0,1.0,1.0,DISCRIMINATED,0.109999999,1,0,1,1,1,6.66170127608482,10.0310008728351,0.889261744966443,0.0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,29.0,429.0,3758.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,42.0,42.0,1.0,5.0,38.0,38.0,1.0,0.0,0.0,33.0,1.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,0.077,0.03,0.015,Hazara,0,1,0,0,1,0,0,3.76120011569356,3.66356164612965,3.76120011569356,3.66356164612965,2.30258509299405,1.79175946922805,0,0,0,0,16,64,0.0,1.0,0.12076
70007000,2002,700,,Afghanistan,,0,0,-1.0,0,0,0,,,0.0,0.0,,,0,0,13,0,5,2.0,0.0,1.0,0,0,0,0,,0.0,,0,0,,0,,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,JUNIOR PARTNER,0.109999999,0,0,0,1,0,6.55337769409209,10.002427500391,0.0,0.0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,265.0,294.0,4023.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,42.0,1.0,0.0,0.0,38.0,1.0,,,,,,,,,,,,,,,1.0,5.0,0.088,0.037,0.015,Hazara,0,1,0,0,1,0,0,0.0,0.0,3.76120011569356,3.66356164612965,0.0,0.0,0,0,0,0,25,125,0.0,1.0,0.12076
70007000,2003,700,,Afghanistan,,0,0,0.0,0,0,0,,,0.0,0.0,,,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0.0,,0,0,,0,,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,JUNIOR PARTNER,0.109999999,0,0,0,1,1,6.75298273917337,10.040201375852,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,265.0,3823.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,1.0,0.0,0.0,38.0,1.0,,,,,,,,,,,,,,,1.0,4.0,0.232,0.109,0.102,Hazara,0,1,0,0,1,0,0,0.0,0.0,3.76120011569356,3.66356164612965,0.0,0.0,1,1,0,0,0,0,0.0,0.0,0.12076
70007000,2004,700,,Afghanistan,,0,0,0.0,0,0,0,0.0,,0.0,0.0,0.0,,2,2,0,0,0,0.0,0.0,0.0,0,0,0,0,,0.0,,0,0,,0,,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,JUNIOR PARTNER,0.109999999,0,0,0,1,1,6.82915569616949,10.0363562256106,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,694.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,42.0,1.0,0.0,0.0,38.0,1.0,,,,,,,,,,,,,,,1.0,4.0,0.238,0.108,0.107,Hazara,1,1,1,0,1,1,0,0.0,0.0,3.76120011569356,3.66356164612965,0.0,0.0,4,8,0,0,0,0,0.0,0.0,0.12076
70007000,2005,700,,Afghanistan,,0,0,0.0,0,0,0,0.0,,0.0,0.0,0.0,,3,3,0,0,0,0.0,0.0,0.0,0,0,0,0,,0.0,,0,0,,0,,0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,JUNIOR PARTNER,0.109999999,0,0,0,1,1,6.85429120911281,10.0324522838171,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,42.0,1.0,0.0,0.0,38.0,1.0,,,,,,,,,,,,,,,1.0,5.0,0.285,0.12,0.109,Hazara,1,1,1,0,1,1,0,0.0,0.0,3.76120011569356,3.66356164612965,0.0,0.0,9,27,0,0,0,0,0.0,0.0,0.12076
70007000,2006,700,,Afghanistan,,0,0,0.0,0,0,0,0.0,,0.0,0.0,0.0,,4,4,0,0,0,0.0,0.0,0.0,1,0,0,0,,0.0,,0,0,,0,,0,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,SENIOR PARTNER,0.109999999,0,0,0,1,1,6.95555447611541,10.0285771633749,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,42.0,1.0,0.0,0.0,38.0,1.0,,,,,,,,,,,,,,,1.0,5.0,0.344,0.145,0.154,Hazara,1,1,1,0,1,1,0,0.0,0.0,3.76120011569356,3.66356164612965,0.0,0.0,16,64,0,0,0,0,0.0,0.0,0.12076
70007000,2007,700,,Afghanistan,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,5,5,0,0,0,0.0,0.0,0.0,1,1,0,0,,0.0,,0,0,,0,,0,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,SENIOR PARTNER,0.109999999,0,0,0,1,1,6.99690104321255,10.0246426740926,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,42.0,1.0,0.0,0.0,38.0,1.0,,,,,,,,,,,,,,,1.0,5.0,0.395,0.233,0.164,Hazara,1,1,1,1,1,1,1,0.0,0.0,3.76120011569356,3.66356164612965,0.0,0.0,25,125,0,0,0,0,0.0,0.0,0.12076
70007000,2008,700,,Afghanistan,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,6,6,0,0,0,0.0,0.0,0.0,1,1,0,0,,0.0,,0,0,,0,,0,0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,SENIOR PARTNER,0.109999999,0,0,0,1,1,7.08529039904213,10.0207371125864,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,42.0,1.0,0.0,0.0,38.0,1.0,,,,,,,,,,,,,,,1.0,5.0,0.388,0.222,0.162,Hazara,1,1,1,1,1,1,1,0.0,0.0,3.76120011569356,3.66356164612965,0.0,0.0,36,216,0,0,0,0,0.0,0.0,0.12076
70007000,2009,700,,Afghanistan,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,7,7,0,0,0,0.0,0.0,0.0,1,1,0,0,,0.0,,0,0,,0,,0,0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,SENIOR PARTNER,0.109999999,0,0,0,1,1,7.09221621234387,10.065223675721,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,42.0,1.0,0.0,0.0,38.0,1.0,,,,,,,,,,,,,,,1.0,5.0,0.401,0.247,0.17,Hazara,1,1,1,1,1,1,1,0.0,0.0,3.76120011569356,3.66356164612965,0.0,0.0,49,343,0,0,0,0,0.0,0.0,0.12076
70007000,2010,700,,Afghanistan,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,8,8,0,0,0,0.0,0.0,0.0,1,1,0,0,,0.0,,0,0,,0,,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,SENIOR PARTNER,0.109999999,0,0,0,1,1,7.071878920241,10.0855590780749,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,42.0,1.0,0.0,0.0,38.0,1.0,,,,,,,,,,,,,,,1.0,5.0,0.39,0.238,0.138,Hazara,1,1,1,1,1,1,1,0.0,0.0,3.76120011569356,3.66356164612965,0.0,0.0,64,512,0,0,0,0,0.0,0.0,0.12076
70007000,2011,700,,Afghanistan,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,9,9,0,0,0,0.0,0.0,0.0,1,1,0,0,,0.0,,0,0,,0,,0,0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,SENIOR PARTNER,0.109999999,0,0,0,1,1,7.05157852829166,10.1058568046339,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,42.0,1.0,0.0,0.0,38.0,1.0,,,,,,,,,,,,,,,1.0,4.0,0.361,0.237,0.136,Hazara,1,1,1,1,1,1,1,0.0,0.0,3.76120011569356,3.66356164612965,0.0,0.0,81,729,0,0,0,0,0.0,0.0,0.12076
70007000,2012,700,,Afghanistan,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,10,10,0,0,0,0.0,0.0,0.0,1,1,0,0,,0.0,,0,0,,0,,0,0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,SENIOR PARTNER,0.109999999,0,0,0,1,1,7.03128178926559,10.1261545903358,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,42.0,1.0,0.0,0.0,38.0,1.0,,,,,,,,,,,,,,,1.0,5.0,0.364,0.227,0.139,Hazara,1,1,1,1,1,1,1,0.0,0.0,3.76120011569356,3.66356164612965,0.0,0.0,100,1000,0,0,0,0,0.0,0.0,0.12076
70007000,2013,700,,Afghanistan,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,11,11,0,0,0,0.0,0.0,0.0,1,1,0,0,,0.0,,0,0,,0,,0,0,1,11,0.0,0.0,0.0,0.0,0.0,0.0,SENIOR PARTNER,0.109999999,0,0,0,1,1,7.13476085706394,10.1575100519799,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,42.0,1.0,0.0,0.0,38.0,1.0,,,,,,,,,,,,,,,1.0,4.0,0.364,0.222,0.137,Hazara,1,1,1,1,1,1,1,0.0,0.0,3.76120011569356,3.66356164612965,0.0,0.0,121,1331,0,0,0,0,0.0,0.0,0.12076
70008000,1989,700,,Afghanistan,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,43,43,0,0,0,0.0,0.0,0.0,0,0,0,0,,0.0,,0,0,,0,,0,0,0,43,0.0,0.0,0.0,0.0,1.0,0.0,POWERLESS,0.00700000022,0,0,0,1,1,6.81103510560391,9.55831760021172,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,0.0,11.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,5.0,0.093,0.057,0.031,Nuristani,0,0,0,0,0,0,0,2.484906649788,0.0,2.484906649788,0.0,2.484906649788,0.0,1849,79507,0,0,0,0,,,0.12076
70008000,1990,700,,Afghanistan,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,44,44,0,0,0,0.0,0.0,0.0,0,0,0,0,,0.0,,0,0,,0,,0,0,0,44,0.0,0.0,0.0,0.0,1.0,0.0,POWERLESS,0.00700000022,0,0,0,1,1,6.78634442072783,9.57122643668638,0.0,0.0,0,0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,1.0,0.0,12.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,5.0,0.101,0.057,0.031,Nuristani,0,0,0,0,0,0,0,2.56494935746154,0.0,2.56494935746154,0.0,2.56494935746154,0.0,1936,85184,0,0,0,0,0.0,0.0,0.12076
70008000,1991,700,,Afghanistan,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,45,45,0,0,0,0.0,0.0,0.0,0,0,0,0,,0.0,,0,0,,0,,0,0,0,45,0.0,0.0,0.0,0.0,1.0,0.0,POWERLESS,0.00700000022,0,0,0,1,1,6.72844917114864,9.59926951144425,0.0,0.0,0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,0.0,13.0,13.0,13.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,4.0,0.099,0.057,0.027,Nuristani,0,0,0,0,0,0,0,2.63905732961526,0.0,2.63905732961526,0.0,2.63905732961526,0.0,2025,91125,0,0,0,0,0.0,0.0,0.12076
70008000,1992,700,,Afghanistan,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,46,46,0,0,0,0.0,0.0,0.0,0,0,0,0,,0.0,,0,0,,0,,0,0,0,46,0.0,0.0,0.0,0.0,1.0,0.0,POWERLESS,0.00700000022,0,0,0,1,1,6.72347179887464,9.64231757462446,0.0,0.0,0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,0.0,14.0,14.0,14.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,5.0,0.094,0.06,0.027,Nuristani,0,0,0,0,0,0,0,2.70805020110221,0.0,2.70805020110221,0.0,2.70805020110221,0.0,2116,97336,0,0,0,0,0.0,0.0,0.12076
70008000,1997,700,,Afghanistan,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,51,51,0,0,0,0.0,0.0,0.0,0,0,0,0,,0.0,,0,0,,0,,0,0,0,51,0.0,0.0,0.0,0.0,1.0,1.0,DISCRIMINATED,0.00700000022,0,0,0,1,1,6.59017741418069,9.94669070983678,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,15.0,15.0,15.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,5.0,0.085,0.029,0.025,Nuristani,0,0,0,0,0,0,0,2.77258872223978,0.693147180559945,2.77258872223978,0.693147180559945,2.77258872223978,0.693147180559945,2601,132651,0,0,0,0,0.0,0.0,0.12076
70008000,1998,700,,Afghanistan,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,52,52,0,0,0,0.0,0.0,0.0,0,0,0,0,,0.0,,0,0,,0,,0,0,0,52,0.0,0.0,0.0,0.0,1.0,1.0,DISCRIMINATED,0.00700000022,0,0,0,1,1,6.61828494187113,10.004779804018,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,16.0,16.0,16.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,5.0,0.077,0.031,0.015,Nuristani,0,0,0,0,0,0,0,2.83321334405622,1.09861228866811,2.83321334405622,1.09861228866811,2.83321334405622,1.09861228866811,2704,140608,0,0,0,0,0.0,0.0,0.12076
70008000,1999,700,,Afghanistan,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,53,53,0,0,0,0.0,0.0,0.0,0,0,0,0,,0.0,,0,0,,0,,0,0,0,53,0.0,0.0,0.0,0.0,1.0,1.0,DISCRIMINATED,0.00700000022,0,0,0,1,1,6.64563698426161,9.96899435473825,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,17.0,17.0,17.0,1.0,3.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,5.0,0.077,0.031,0.015,Nuristani,0,0,0,0,0,0,0,2.89037175789616,1.38629436111989,2.89037175789616,1.38629436111989,2.89037175789616,1.38629436111989,2809,148877,0,0,0,0,0.0,0.0,0.12076
70008000,2000,700,,Afghanistan,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,54,54,0,0,0,0.0,0.0,0.0,0,0,0,0,,0.0,,0,0,,0,,0,0,0,54,0.0,0.0,0.0,0.0,1.0,1.0,DISCRIMINATED,0.00700000022,0,0,0,1,1,6.6722607676089,9.99529159301117,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,18.0,18.0,1.0,4.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,5.0,0.077,0.031,0.015,Nuristani,0,0,0,0,0,0,0,2.94443897916644,1.6094379124341,2.94443897916644,1.6094379124341,2.94443897916644,1.6094379124341,2916,157464,0,0,0,0,0.0,0.0,0.12076
70008000,2001,700,,Afghanistan,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,55,55,0,0,0,0.0,0.0,0.0,0,0,0,0,,0.0,,0,0,,0,,0,0,0,55,0.0,0.0,0.0,0.0,1.0,1.0,DISCRIMINATED,0.00700000022,0,0,0,1,1,6.66170127608482,10.0310008728351,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,19.0,19.0,1.0,5.0,5.0,5.0,1.0,,,,,,,,,,,,,,,,5.0,0.077,0.03,0.015,Nuristani,0,0,0,0,0,0,0,2.99573227355399,1.79175946922805,2.99573227355399,1.79175946922805,2.99573227355399,1.79175946922805,3025,166375,0,0,0,0,0.0,0.0,0.12076
70012000,1989,700,,Afghanistan,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,43,43,0,0,0,0.0,0.0,0.0,1,0,0,0,,0.0,,0,0,,0,,0,0,0,43,0.0,0.0,0.0,0.0,0.0,0.0,SENIOR PARTNER,0.409999996,0,0,0,1,1,6.81103510560391,9.55831760021172,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,5.0,0.093,0.057,0.031,Pashtuns,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1849,79507,0,0,0,0,,,0.12076
70012000,1990,700,,Afghanistan,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,44,44,0,0,0,0.0,0.0,0.0,1,0,0,0,,0.0,,0,0,,0,,0,0,0,44,0.0,0.0,0.0,0.0,0.0,0.0,SENIOR PARTNER,0.409999996,0,0,0,1,1,6.78634442072783,9.57122643668638,0.0,0.0,0,0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,5.0,0.101,0.057,0.031,Pashtuns,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1936,85184,0,0,0,0,0.0,0.0,0.12076
70012000,1991,700,,Afghanistan,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,45,45,0,0,0,0.0,0.0,0.0,1,0,0,0,,0.0,,0,0,,0,,0,0,0,45,0.0,0.0,0.0,0.0,0.0,0.0,SENIOR PARTNER,0.409999996,0,0,0,1,1,6.72844917114864,9.59926951144425,0.0,0.0,0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,4.0,0.099,0.057,0.027,Pashtuns,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2025,91125,0,0,0,0,0.0,0.0,0.12076
70012000,1992,700,,Afghanistan,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,46,46,0,0,0,0.0,0.0,0.0,1,0,0,0,,0.0,,0,0,,0,,0,0,0,46,0.0,0.0,0.0,0.0,0.0,0.0,SENIOR PARTNER,0.409999996,0,0,0,1,1,6.72347179887464,9.64231757462446,0.0,0.0,0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,5.0,0.094,0.06,0.027,Pashtuns,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2116,97336,0,0,0,0,0.0,0.0,0.12076
70012000,1993,700,,Afghanistan,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,47,47,0,0,0,0.0,0.0,0.0,1,0,0,0,,0.0,,0,0,,0,,0,0,0,47,1.0,1.0,0.0,0.0,0.0,0.0,JUNIOR PARTNER,0.409999996,0,0,0,1,1,6.64022871273392,9.69744690912158,0.0,0.0,0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,5.0,0.096,0.041,0.027,Pashtuns,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2209,103823,0,0,0,0,0.0,0.0,0.12076
70012000,1994,700,,Afghanistan,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,48,48,0,0,0,0.0,0.0,0.0,1,0,0,0,,0.0,,0,0,,0,,0,0,0,48,1.0,1.0,0.0,0.0,0.0,0.0,JUNIOR PARTNER,0.409999996,0,0,0,1,1,6.49028337694936,9.75973264889099,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,5.0,0.094,0.026,0.036,Pashtuns,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2304,110592,0,0,0,0,0.0,0.0,0.12076
